caco3_flow_rate [kmol/hr],calciner_temp [Deg C],pellet_moisture_frac,air_mol_flow_rate [kmol/hr],RH_air,DAC_column_height [m],pellet_diameter [mm],DAC_ambient_temp [Deg C],e_voidage,sim_index,Simulation_status,Failure_reason,Heat_duty[cal/sec],Brake_power[kW],calcium_hydroxide_pellet[kmol_per_hr],SCM_conversion_fraction,Ca(OH)2_conversion,mass_flow_co2_in[kg/hr],mass_flow_co2_out[kg/hr],DAC_inlet_press[atm]
94.60930490438244,906.6709137601728,0.361104864141299,8711.88685830883,0.330307710289544,8.140227885898781,2.207950668674295,21.780953256903143,0.3947136416838241,263.0,Success,,1399526.4449272365,9722.49703,184.352511,0.08629787533383379,0.0026930071478894453,129.933354,118.720382,2.5416351811983007
13.561045537554236,931.6944298513546,0.093717996462257,8253.28389211962,0.7481107880232741,5.8498747081377545,4.881133633662103,21.490674074805444,0.4149957045146494,264.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
49.84326011082833,944.3825171091612,0.2999361853226233,7371.367143710764,0.6214022820612066,5.315155276887152,4.382926930534417,26.690203516438157,0.4302717332071717,265.0,Success,,751189.2836834504,3589.38751,92.8738939,0.035233636544931564,0.0020869992064141995,129.933354,125.355329,1.4641467140405697
57.02587001049826,919.4004775657378,0.3644855201452024,7192.382743132387,0.2439098720779974,6.452729726746272,5.565470704093817,38.32384715898627,0.3794769933387618,266.0,Success,,848915.0551939842,4593.74996,111.336202,0.017944399980164713,0.0009290268713396013,129.933354,127.601778,1.6123907739386119
92.06382596181317,911.4469578528176,0.3865806634660129,7097.171131991135,0.5165109731206593,4.850938119621851,1.8957638892307729,19.808675566225443,0.3707295826897044,267.0,Success,,1365110.1174626916,8998.09982,181.825598,0.10010075184410246,0.0032101074861300965,129.933354,116.926928,2.3916441911122694
94.5230848263743,903.3888670414534,0.392209816419125,7465.25947807723,0.3216460349130715,8.473864793413236,4.972421025885759,23.97459649283703,0.4100796505743688,268.0,Success,,1395967.5988229602,5056.33781,187.16656,0.03045497002414327,0.0009512431539483986,129.933354,125.976238,1.684154959646553
51.70562893553672,930.758255205967,0.1788239813238134,8201.999494364336,0.4201994902031108,5.810347647532746,3.851400695175974,32.62822831248623,0.36384024096066,269.0,Success,,774049.5019632282,6860.44273,82.9235984,0.03741005807689536,0.002136101140753544,129.933354,125.07254,1.9860043533291647
36.3648374581941,941.2880899692816,0.1430329278792073,8239.413703057124,0.7984019827913964,9.092170232489384,4.547329446452141,41.38188150358816,0.3972329883598,270.0,Success,,547223.1406456165,6040.96384,54.6916367,0.06958531230232774,0.0056494631979318675,129.933354,120.891901,1.844476308552819
68.23924411188582,898.4001272331452,0.3759798407310631,8948.722899491811,0.4741531361755168,4.62060692856786,4.606492864615879,23.07138888960752,0.4033268839585154,271.0,Success,,1005289.4679333281,4048.99448,134.065961,0.02358490827363224,0.0010204018527738951,129.933354,126.868888,1.530716403211509
5.29510642282161,949.7498986535652,0.4457310906520038,8491.417789038176,0.1897152383975703,7.09717073781954,2.297160178933252,36.53079524556717,0.4091267094155556,272.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
88.24580602741675,947.585100552324,0.4314660637260944,8062.049114153815,0.3831425079590632,8.706533024812503,3.5245805684070706,19.41213441851899,0.3599332712218374,273.0,Success,,1332046.700036215,8998.31386,177.248247,0.0615079790619599,0.002057825943237365,129.933354,121.941416,2.3916875458631495
46.12399374455606,926.5130842033132,0.2240308062051016,8343.020742830526,0.2269481818027917,4.871111840741511,2.0830758166774217,41.84946126382648,0.3715119788739774,274.0,Success,,689044.8956116501,8470.64317,79.0913358,0.046417709943224375,0.002971173826210742,129.933354,123.902145,2.2865022193652655
18.6411035680569,934.119472323564,0.211511944240643,7121.13930264862,0.1545860773475809,5.700412381314791,3.794387090167003,27.8425704507965,0.4372419722250361,275.0,Success,,279526.0499967855,3465.38041,31.4233281,0.016863453616284337,0.002670829452187635,129.933354,127.742229,1.4465463514235843
94.66136871783876,902.033635847632,0.2272294294429908,7900.358718225224,0.7195557667129465,1.5432018747512355,4.986549563348313,25.079941688866263,0.3508135505373633,276.0,Success,,1397065.8937557165,2082.00421,163.004164,0.019812323462833507,0.0006179223227458029,129.933354,127.359072,1.2603158036817887
91.88844204038682,947.7699818391868,0.3390136694079599,7333.541357963011,0.7136641882888901,8.250568130181907,3.352279090734581,42.13543969649611,0.3769379077312319,277.0,Success,,1387157.0574967281,8114.25623,176.547881,0.11290258330581122,0.003627557001813617,129.933354,115.263543,2.217364422655072
62.52245714033523,903.700228155072,0.3321593280335502,7628.9939543910305,0.1393161080636086,1.2786967595237115,5.033943566728578,30.17339134331805,0.4150488545399354,278.0,Success,,923508.4273426142,805.400376,119.546783,0.003800574414622979,0.0001794669398291861,129.933354,129.439533,1.1042765340113088
56.00465662738692,905.2116664489494,0.2467331465415795,7963.21321427877,0.2513915340026134,5.482443190266707,3.939878642491296,24.639583252927576,0.4488895335256292,279.0,Success,,827858.1130540869,3364.27192,98.8008658,0.020506341233201622,0.0010810238998404896,129.933354,127.268896,1.4323084013207255
12.844995786319826,920.351091841362,0.4871675982073195,7802.497892207562,0.5029729415706118,1.1296736925609858,2.7549389379099405,44.9753866372521,0.4444700829469695,280.0,Success,,191306.960008059,1488.71994,26.0394863,0.0078144987232399,0.001796132669963792,129.933354,128.91799,1.1859649058667316
66.35002530714175,933.1661738186835,0.2203294130027532,8027.83546263415,0.5210789220359301,4.853979242534139,2.9973381647206114,30.878687295289023,0.3814202471055398,281.0,Success,,994460.9046781161,6554.24887,113.212965,0.0523384223605339,0.002328899722477137,129.933354,123.132847,1.9322452582714889
93.17620205879818,928.9721962912796,0.1487925131330071,7450.114564930343,0.2830256603242458,4.696137786554284,5.670329341479558,17.498856050735633,0.3612754607379045,282.0,Success,,1393648.0066568865,4024.45766,141.69682,0.018602139173454282,0.0005894257967225794,129.933354,127.516316,1.5271088277567937
85.3032471870565,895.4916546054021,0.4111070161709854,8829.921256043208,0.4160005234494733,2.451096668919256,1.1184090828610262,42.10131215221381,0.3753915662209768,283.0,Success,,1254849.4700827245,9554.94049,170.213795,0.06999943829901877,0.0024227033838997466,129.933354,120.838092,2.5063585107918227
47.834201073376825,919.3311424469418,0.3251284782930922,8487.216373111853,0.3730053313014155,2.851722913203986,2.4056966740234635,20.08591160441337,0.4192178232122747,284.0,Success,,712058.9081083958,4143.00272,90.988041,0.0235588379539703,0.0014540742857403913,129.933354,126.872275,1.5445945984271299
30.443067091935035,932.9250225618632,0.2978682015135468,7656.990916501452,0.4636395961457559,5.7780525189523,3.229283711378062,43.506790670375935,0.3863793841065441,285.0,Success,,456229.53623514925,6809.67573,56.6210391,0.03677756568424347,0.0035666938199995,129.933354,125.154722,1.977017919537338
36.30291412216714,935.7843682192628,0.1008513397951149,8720.256425000556,0.8351837894274888,4.502422145666842,4.722609011802039,22.804467279519333,0.4410839326884945,286.0,Success,,544814.1088102597,2399.36045,49.8379518,0.04224540060917766,0.003435652251999235,129.933354,124.444267,1.301425656782313
45.574100290815934,897.5270603192884,0.3128633040750079,7481.210255951423,0.6191520051552821,8.711763807775242,3.6027164959855806,35.051791062744584,0.3558278972449027,287.0,Success,,671097.6639875211,9192.05343,85.856996,0.07637999936073417,0.004948035433376371,129.933354,120.009045,2.431163479768972
93.29364191916557,929.7568503424332,0.3534246128567096,8411.06669400576,0.2061172840050852,4.735762088586802,4.209352251730757,19.119527322505377,0.4015080724384501,288.0,Success,,1395945.1413182365,3782.82849,180.947859,0.018699721052543212,0.0005917718952614322,129.933354,127.503637,1.4919069077773928
51.57872481420965,940.1023593309988,0.3385099479611397,7198.124397580558,0.2882587948007845,8.006792918880098,2.1580338533525314,24.363653119110843,0.4493317070065944,289.0,Success,,775711.5437205732,6966.89679,99.065225,0.05980594409919504,0.0034233003480373275,129.933354,122.162567,2.0049430836925275
44.13251697452532,914.7734949426058,0.4805711118090627,7651.322008932555,0.5652573542645563,8.981410601826084,4.3536478088551664,36.46743037722216,0.4483797211257665,290.0,Success,,655472.8267588634,4956.73998,89.4272042,0.04192266038966673,0.0028045384088823577,129.933354,124.486202,1.6685144717000484
7.944814346819223,913.733955801024,0.1093347106200665,7399.584843215214,0.1582314005157852,9.070780982979848,4.5935341132549175,18.42108071192815,0.44033249069485,291.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
51.26598860394429,949.550473763383,0.3539208249134039,7786.369882005187,0.1313543551449353,1.886662392978664,5.070359201669293,33.233765647684066,0.3901395998521529,292.0,Success,,774592.2026423637,1487.52625,99.4636543,0.005615645590096683,0.0003234011865110045,129.933354,129.203694,1.185818554405797
28.386471501800603,935.6642034976076,0.4569642978786575,7482.333413169586,0.6129018290825482,7.786205616928863,2.68698669829566,38.96478953584226,0.3684653075253415,293.0,Success,,425983.2952432493,9764.87291,57.3483598,0.07648924182193066,0.007955366613401994,129.933354,119.99485,2.550612941210488
6.059732733034606,929.9927954639404,0.1282735810279206,7322.097558150927,0.8498232008271144,8.188380485735708,2.855391292346775,16.561511461104054,0.4055951936212989,294.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
6.47449076820492,896.4693949492961,0.3897232184887961,7774.352832078198,0.6176539816770428,1.164939758604724,5.130015669441687,32.716524979379585,0.3930685471801645,295.0,Success,,95289.23299532343,1150.31529,12.8058004,0.004937690304476882,0.002251590903856889,129.933354,129.291783,1.1449892507053594
56.51663365294704,897.2105918021082,0.3445883419518198,7778.054337396283,0.4232183121954618,9.48890412698997,4.901753264316039,15.533256117629774,0.351418305016286,296.0,Success,,832099.5302628588,8005.92271,108.996877,0.04416783104237076,0.002307283929255388,129.933354,124.19448,2.1966485661878625
49.00470121119927,891.3864364111588,0.1794768705045779,7373.687010089054,0.1306779379563941,7.318444698253508,1.7302664613900856,16.396347896795035,0.3637405772119086,297.0,Success,,719403.0156201598,10729.9992,78.676363,0.09463283501210035,0.0057013192426066,129.933354,117.637392,2.7613056419360165
56.80492567317224,912.5500355020874,0.2691560087298912,8873.201504869225,0.6918263379422845,3.923597607529493,2.912476706108829,40.89515062463373,0.4268228503210985,298.0,Success,,842757.4994319569,4401.36054,102.747948,0.051581713592999394,0.0026809025264167737,129.933354,123.231169,1.5831988000910049
95.73525071258786,941.2249597189476,0.3069144317622347,7325.682089365809,0.5064248247056558,8.888748250931076,2.072581139113179,27.698364494080927,0.3791935696933347,299.0,Success,,1440592.6900973124,11381.0752,179.465205,0.1558253627660946,0.004805488276753377,129.933354,109.686442,2.9103064061396675
29.035971399807096,904.1527596130544,0.4675231465351934,8867.614005551872,0.4449385029789467,8.073440320112235,5.291397798467228,44.31191050860495,0.4245299644082583,300.0,Success,,428982.0226196768,4937.46807,58.7557123,0.02194884867974262,0.00223175562891371,129.933354,127.081467,1.6655001276283972
38.6263033112621,891.5833457631254,0.3796261223109199,7761.364235674666,0.7100803644742094,4.052959025456852,4.303516374816312,38.8499133129075,0.3852735570474543,301.0,Success,,567101.047053813,4083.45175,76.0285376,0.03337736180755536,0.002551174201734443,129.933354,125.596521,1.535792840621323
28.48986055855673,911.8423734859722,0.308335881755257,8654.895550224708,0.7877416134257799,4.932097207063554,3.640145736451824,33.63434140277357,0.4360195719173465,302.0,Success,,422526.83952663117,3672.31544,53.4711267,0.0437478618326491,0.004533543236502045,129.933354,124.249048,1.4760018175480656
98.69274271320546,892.1603568868734,0.4521801752291698,8536.358714047863,0.5797827206759109,6.21545874494048,3.3348450279106365,33.45621694938606,0.4345036329559179,303.0,Success,,1449398.8319806438,5264.18113,199.20969,0.056592578168560136,0.0016929553940115802,129.933354,122.580091,1.717131489270416
8.093413913390526,920.5711113504932,0.2010745334867354,7457.135827358858,0.1508413750321029,2.703091202247736,1.5719319189205114,42.00641421816515,0.387149039535384,304.0,Success,,120552.40403128265,6193.56413,13.4390562,0.02178154768013078,0.007945628178719983,129.933354,127.103205,1.8702653700347944
55.02330697448606,918.8978396598144,0.1877872745939428,8139.096316643241,0.8439760465347649,3.354520294500872,1.4512544897627984,36.63170772331894,0.3828108376941874,305.0,Success,,818899.9669375869,7754.69004,89.5287371,0.16596489518131072,0.008905141028221202,129.933354,108.368979,2.1491413634829715
87.40109328873035,913.08377178887,0.4063714927881199,8864.18467535531,0.5133278886783316,3.728431055363542,1.7243055126159486,18.24766064551182,0.4404454070907803,306.0,Failure,"(-2147417851, 'The server threw an exception.', None, None)",,,,,,,,
16.45909306782238,936.7415024559856,0.3257498524296592,8790.099517334547,0.3016906585667809,4.274027199472237,2.9818590897814703,16.00467866024203,0.3952909533994801,307.0,Success,,247125.42576894496,5232.64225,31.3224185,0.01970183789343526,0.00353404515266535,129.933354,127.373428,1.712098030399071
49.14154074970637,946.2882431612628,0.0623733265890149,8792.082317597824,0.3897101114243851,5.904885060214228,3.2170011715814244,28.16903941739989,0.4450802775242646,308.0,Success,,741306.6494427953,4847.27923,60.957866,0.0389314609651959,0.0023389621106567034,129.933354,124.874859,1.651445347120374
57.50016757137973,903.6561205432654,0.326401695560791,7452.333393748717,0.7809513562962139,1.4934712308255471,3.833912871398377,40.74722842317638,0.3660558714335053,309.0,Success,,849306.3929995403,2226.07137,109.479095,0.024009608274309816,0.0012327846503802286,129.933354,126.813705,1.2788611644502133
27.12326637975401,895.8322651232037,0.4702427963706206,7301.839186520306,0.8935661103881543,7.941620925023827,2.5244237906166944,25.654001194106264,0.3828473195256129,310.0,Success,,399063.4673761756,7899.03619,54.9041349,0.12133442422432356,0.013207277362335814,129.933354,114.167965,2.176345709773469
7.351647671452522,929.0000966283028,0.0776167197157725,8545.343083516775,0.2130211942176502,4.28811707513651,1.3125237952565632,26.009215093328024,0.3798426336478956,311.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
57.66594384384685,928.2818680210812,0.461936150991705,8871.139563752084,0.2849501778731956,1.9405822561904011,1.458962307701645,38.0302179737325,0.3770652241453375,312.0,Success,,862222.7340590374,6439.73261,116.596424,0.027258552293453205,0.0013955796776881986,129.933354,126.391559,1.9124099278843214
58.32119181518998,933.8853852267812,0.2005768266790549,8514.022165427343,0.3024151670047717,4.34592137381403,1.6502006339355049,37.50052479632977,0.380841902306453,313.0,Success,,874433.8513129856,9168.42306,96.770514,0.063720130998047,0.0032256818019813375,129.933354,121.653984,2.426323772768733
92.27345892291042,890.9152730851276,0.2484857887698985,8980.479356187005,0.3827476697894102,1.6181264203205314,4.920623641191742,34.64109789409166,0.423756014119606,314.0,Success,,1354281.3476949565,1356.86299,163.120279,0.006452715450588283,0.00020646049677392955,129.933354,129.094931,1.1698765432171963
92.34445371214882,898.9645548678602,0.2421620804220708,8797.505979527583,0.5254213365196824,3.898106845252446,2.943486371749228,23.25168440844307,0.4195231494304605,315.0,Success,,1360786.8026237588,4582.18645,162.022842,0.041746018190174164,0.0013346749087041565,129.933354,124.509154,1.6106254073503956
19.836458552964867,895.3679369856599,0.3665412283119622,8243.51962026988,0.8856236309701958,4.899647068263948,2.4755443837095488,31.488236774140475,0.3564713595615083,316.0,Success,,291785.2665347238,7308.36778,38.7734129,0.08080115896660436,0.012026097050505901,129.933354,119.434588,2.066565871427254
41.15865499535065,929.2859252975676,0.0942065498378629,7756.980239643773,0.1062315046682349,2.1147908113560727,1.1024641028647664,30.75233380169705,0.4117704288033115,317.0,Success,,615710.4581506053,5713.85553,55.5989564,0.04237426047251194,0.0030395704375875154,129.933354,124.427524,1.79005506295968
45.0452876165392,919.0124954427484,0.3488757423613756,7596.13844203431,0.805156042564687,5.798170542280981,5.077587676449065,34.63537575460785,0.3943071401448634,318.0,Success,,670437.351266105,3980.74636,87.1168675,0.045430772988431144,0.002977638811353221,129.933354,124.030381,1.5206971606660162
56.17410468842568,899.8170766657344,0.2843070030189342,8463.420935904809,0.6562059678940135,3.975935334371683,1.2254486075664446,26.385571652904847,0.4006362736369158,319.0,Success,,828133.1745991317,9551.45768,103.169498,0.15385934540892623,0.008086469920273724,129.933354,109.941893,2.5056290030500192
89.4496567370366,894.4130781971486,0.0919114972457561,7139.401682053816,0.2246920743737929,4.884548718436752,1.331708048390511,39.21978090269264,0.3837174265344373,320.0,Success,,1315135.902630989,10346.0695,120.145637,0.10729499351503347,0.0035413759541903147,129.933354,115.992156,2.6760534582458724
54.82086219903968,913.173824718554,0.2066894777856391,7597.058799563327,0.1170106982169426,1.9164724692603028,4.281416187412388,15.764331793839755,0.4240723624412224,321.0,Success,,813573.9118976581,1222.74623,91.7791848,0.00741888565293002,0.0003995435003496733,129.933354,128.969393,1.1536730640284372
10.128007461056006,894.5043590782562,0.1472065651672138,8811.034103039128,0.6468005616520435,2.636387617182104,4.09373124972231,42.96412432080304,0.4287301902971379,322.0,Success,,148914.08754223218,2430.1203,15.3555774,0.014003437804679145,0.0040820837151237825,129.933354,128.11384,1.3054605232125516
45.32684354564909,924.695116489295,0.2661768044332641,7375.082914765496,0.467891502411719,3.523817739202291,1.7196658467512491,18.751193255253064,0.3987131831656267,323.0,Success,,676528.0941016257,6896.17409,81.7285654,0.05912842997466725,0.003851342351145282,129.933354,122.250599,1.992346796648963
6.188007898060791,931.244305847764,0.1395768073211138,8938.71115985738,0.1967277163370803,7.218120593668218,2.131086155987182,35.24525060997564,0.4097218190150377,324.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
26.28088177412154,933.0535999943512,0.2984866674030442,7299.336027812689,0.7751292492392825,2.72150122740716,4.562692558308664,20.3573690306295,0.4426470993438964,325.0,Success,,393878.6618061891,1583.33421,48.9067684,0.022160095249606205,0.0024894473413135123,129.933354,127.054019,1.1976061463816927
31.369682579872187,926.410629554142,0.2335502610488261,8039.843843255568,0.7281857257216299,3.405363017474744,4.390969882193069,32.25756866585103,0.4178350112779377,326.0,Success,,468606.9798725833,2713.58634,54.4572922,0.027419193488211518,0.0025805709624939018,129.933354,126.370686,1.3430657960017143
94.11270794202592,918.0208944827488,0.0702834320057702,7939.410171519742,0.4994193812270837,3.782164326661692,5.396021388710678,18.895811512719607,0.4132930283021501,327.0,Success,,1400050.4854486103,2656.15126,119.397338,0.02348225369553221,0.0007366526586394212,129.933354,126.882226,1.3353845690940545
83.23267731203278,938.9865428487328,0.3807426860372265,8644.84294347626,0.7369767087292115,3.118994289278535,1.9170547864015413,34.55689036191051,0.3772002488916116,328.0,Success,,1251080.330489746,6802.43615,163.919272,0.09644750037090984,0.003421120460606212,129.933354,117.401607,1.975738795358546
94.73442690705788,907.7217766443024,0.4338941086958386,8568.62336277449,0.7228778605776202,3.4519235509362995,2.721438792953439,35.002531491762966,0.4035287892580118,329.0,Success,,1402110.3001592762,4722.98239,190.408457,0.06371447793647868,0.0019856447467636595,129.933354,121.654718,1.6322146325095963
49.0913021122615,900.3826829673612,0.2283111982427888,8312.853464962041,0.3403594729458515,5.002385680230037,3.265209520769904,22.835181792512117,0.3651167153690006,330.0,Success,,723920.9027045948,6675.88022,84.6526956,0.03323398448575008,0.0019987069180824255,129.933354,125.615151,1.9534738859237297
51.30169591798106,904.039257885361,0.385340729347023,8219.819073376608,0.5526499995494908,8.158548022514605,3.517085029765048,21.952889804056312,0.4051319193100903,331.0,Success,,757896.495952567,6914.45423,101.260943,0.05907338368917289,0.003399627863710275,129.933354,122.257751,1.995597189796123
20.790698071027663,892.9121596007582,0.2096310097191923,8214.869307780415,0.633593059266809,2.8773267356415904,1.5428954056359712,43.15983034957761,0.3676677169189614,332.0,Success,,305446.45340888837,8453.84673,34.9538299,0.0664217032453874,0.009432182393146037,129.933354,121.302959,2.2832095356526594
95.92276520294251,909.146586732386,0.16164169461619,7393.0377797432675,0.6508406574640355,7.46163300661387,1.5602469318151804,15.461332339208807,0.3521114165605046,333.0,Success,,1420704.6479325893,13461.4115,149.368071,0.30605514495079855,0.009419964132506606,129.933354,90.1665825,3.4251589166910787
24.380864912624467,935.9212318008148,0.0986492931787349,7798.634843030116,0.8408778647952699,8.241814803039178,3.210172395358954,20.02641299332588,0.3682473994497606,334.0,Success,,365919.23267281277,7799.32617,33.2942301,0.09958081319141877,0.012058625701196977,129.933354,116.994485,2.1575275771848834
52.61150024608449,923.4937373990264,0.4246898164313938,8723.043340650904,0.3492838747160279,2.387691589809449,4.1920803061143,23.68706611141567,0.3791299335812618,335.0,Success,,784789.1849473767,3010.14722,105.463254,0.01070945044787974,0.0006009768656824604,129.933354,128.541839,1.3832306996980297
42.80014116875687,938.3741114945224,0.3677544362345254,7002.073308543197,0.2711982422093429,9.006907365401114,4.3100458819012015,38.99824207002396,0.3648860099010979,336.0,Success,,643140.2421341827,7579.43098,83.7161931,0.03341572394833207,0.00230503183114858,129.933354,125.591537,2.1164395585215328
26.13921836396777,916.0189801147908,0.2321656869435666,7038.87675284293,0.2941781927525131,3.821219281801084,4.95620208503194,29.744189472914137,0.3868250654196655,337.0,Success,,388469.5162266512,3257.19566,45.2977824,0.011990076307598428,0.0013542554874750408,129.933354,128.375443,1.4173396476777136
61.32941018107413,930.6665063233016,0.1405115620546434,7654.59017395668,0.5934829230365808,8.898379333644549,2.109460615386085,43.46594523648992,0.4291012220078485,338.0,Success,,918078.9712396417,9148.07034,91.7821027,0.140797230550417,0.00677792218701742,129.933354,111.639098,2.4221608997842536
42.99157568441506,923.2919028270588,0.288997929845659,8775.24617051045,0.3840032474151618,9.422221705546065,3.990219710414639,27.103211707900087,0.372066372786913,339.0,Success,,641227.7730224628,8467.87466,79.3122387,0.045023948418865,0.0030919429331370003,129.933354,124.083241,2.285959262436782
80.94837360240014,896.030441759614,0.4323999871553466,7632.940346668828,0.1440916932070594,7.860896104115392,2.5845013587429597,15.43140155576518,0.423297124816779,340.0,Success,,1191107.9130979101,6250.61076,162.633127,0.05014220742691755,0.0018288015288311157,129.933354,123.418209,1.8799720590006563
85.71126951371315,933.6900223394604,0.33965108530358,7903.971338888008,0.8151101386515697,6.851071066513939,2.009514512483612,33.59079573528042,0.3963990037565075,341.0,Success,,1284980.9299426894,8658.00638,164.751684,0.2009605441678904,0.00692219970979074,129.933354,103.821877,2.3234630550414406
47.697421143750425,943.6581472907922,0.3890455649880444,7667.065623173056,0.6224295896756972,2.2863379355279303,2.114722941002196,28.545919762440413,0.3655267945590486,342.0,Success,,718593.6527296655,5605.56355,94.3106296,0.04522515495886184,0.0027993449622036436,129.933354,124.057098,1.7722946117699752
48.574460593678914,937.9701738112597,0.425578555265831,8900.227594264956,0.329151957577235,9.698497853212524,3.809251903616199,23.85094090916812,0.4034502296820515,343.0,Success,,729763.5236484231,7298.48724,97.397316,0.040739563246924126,0.002476165318651501,129.933354,124.639926,2.0647639905580246
89.71551055176899,912.1787122104488,0.063803673462661,7548.781926197525,0.1785794881639937,8.566582930640276,4.459275548762204,25.88834075890033,0.3784871867570795,344.0,Success,,1330773.2676090228,6142.05163,111.749085,0.041676351436075586,0.001371492423447803,129.933354,124.518206,1.8615312130155983
7.273434726174099,912.7819195823458,0.3929628253026125,8670.569650694035,0.8440453051399739,1.6111671454003225,1.857930970398666,18.96242283277652,0.4230312319347212,345.0,Success,,107921.05601452226,2774.87796,14.4070734,0.027703297639322597,0.011245096235566177,129.933354,126.333772,1.3512975753056466
98.40647872977944,890.292775659926,0.2201165710160978,8326.048493986542,0.6830759194944036,7.502313160190829,5.8674446366593465,22.327298805408105,0.3635153408126989,346.0,Success,,1443844.61806257,5709.86198,167.862665,0.05735991108519551,0.0017209015755820774,129.933354,122.480388,1.789397847722869
75.34713908535298,943.5532498452,0.204966496917026,8828.105929869704,0.2126335437056942,4.168909024480092,1.2638911494278973,15.206541937590972,0.4062817176988045,347.0,Success,,1135096.7291775947,8594.38516,125.829526,0.07709818658734341,0.0030209855685027873,129.933354,119.915728,2.3108649422090375
11.209690839857313,926.270384129416,0.3107048945501079,8347.70723350367,0.7801141394611159,6.186807855358546,3.432832240659287,35.41700348910555,0.3982451511243016,348.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
58.61687520679308,895.9456718679035,0.1219739558043695,8982.132712700713,0.7038985495014615,2.859440250910585,1.6694921949094463,29.867497241316187,0.3995287461754676,349.0,Success,,862476.4658999797,6372.63398,84.4277057,0.09618868933997667,0.004844763689321889,129.933354,117.435235,1.9008557821102507
76.33629241945519,915.3855348096886,0.3079916032839132,7054.320386670696,0.885319171815197,9.719103869261698,2.095135302859606,18.652993276305587,0.3635530885222879,350.0,Success,,1134119.8270723098,10861.5373,143.23013,0.30430581968475917,0.011769295028550737,129.933354,90.3938782,2.790956638599962
39.95031839891946,944.6555146892288,0.1240600316784103,8259.740779486678,0.457298236870621,1.6578115963616875,2.1195879678495224,43.33374024545415,0.3903464945383059,351.0,Success,,602173.1560687289,4084.49947,57.8000333,0.02266877188226839,0.0016752475890685955,129.933354,126.987924,1.5359473851331853
77.62519938832925,934.3125017706244,0.3817782127416981,7876.960028113349,0.4565739916108932,7.774671576932828,1.5196454020264918,21.92617686620104,0.3857393631271948,352.0,Success,,1164111.835275631,12438.0573,152.954335,0.16790476386502978,0.006386038668100894,129.933354,108.116925,3.164365894624372
10.927595965830925,900.6906710751902,0.2167015860182706,7412.841790907498,0.8081764867729491,8.506887619493206,2.562846468691898,44.07115383622728,0.4018108595502988,353.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
91.4735763308488,932.6619595743232,0.4733504686566694,7026.74851169489,0.4089490694780765,1.4334166345524202,4.69748440286415,43.04454757717807,0.3800320111381013,354.0,Success,,1370674.4830920142,1728.1706,185.230852,0.0067052232055903015,0.00021641573548276033,129.933354,129.062122,1.2155845337562525
83.73012264818753,896.4060903502215,0.4271433230109215,8846.992175056868,0.1247768766403251,1.9674058456996557,4.3048966404735225,39.73863599224093,0.4474864188529902,355.0,Success,,1232270.9483238717,1166.73354,167.967752,0.006066021540320579,0.00021389147501696352,129.933354,129.145176,1.1469535420025407
43.956197571299406,949.922725230741,0.3699076115362243,7392.613507062098,0.2846476455813085,4.402856199019413,3.221128625496135,17.626328977987928,0.3805644864721272,356.0,Success,,664267.6701367657,5236.41861,86.0795014,0.02445311912901464,0.0016424244478532909,129.933354,126.756078,1.7127001621704052
81.29448158085205,907.7738307541152,0.2309213129809393,7153.900360147022,0.3436269139282387,9.637704274922914,5.989406361117541,37.1652478490395,0.3886534663497102,357.0,Success,,1203224.484255304,5661.70355,140.655408,0.03101228003757628,0.001126273550821624,129.933354,125.903824,1.7814860401170785
14.34800635657142,915.6529698892502,0.0789885888315177,7165.803938345988,0.668962053846063,3.5756786007469703,4.174326845771447,43.78681331888172,0.3621418772671039,358.0,Success,,213195.02181070796,4550.27941,18.6396706,0.025041554302784833,0.005152772569845426,129.933354,126.679621,1.6057614258044937
7.149407544972839,934.9171834031356,0.0863682097145113,7397.883175659537,0.1057217844987092,6.195830023171245,4.707796069588891,15.863039882083743,0.3524252653994276,359.0,Failure,"(-2147352567, 'Exception occurred.', (14, 'VASetValue (see errcode)', 'Invalid number. -NAN(INE). is not a valid real', None, 0, 0), None)",,,,,,,,
